".id","reg_num","subj","crse","sect","title","units","instructor","days","time.start_time","time.end_time","place.building","place.room"
"course","20422","PHIL","410","S02","Advanced Topics:Phil of Mind","1.0","Reeve","M-W","03:10PM","04:30","VOLLUM","118"
"course","20423","PHIL","410","S03","Advanced Topics: Epistemology","1.0","Taschek","T-Th","02:40PM","04:00","ELIOT","405"
"course","20670","PHIL","410","S04","Adv Topics: Ethics","1.0","Latham","M-W-F","01:10PM","02:00","VOLLUM","126"
"course","10428","PHIL","415","F01","Major Figures:Existentialists","1.0","Peck","M-W-F","02:10PM","03:00","VOLLUM","134"
"course","10429","PHIL","415","F02","Major Figures: Davidson","1.0","Taschek","M-W","03:10PM","04:30","VOLLUM","234"
"course","20424","PHIL","415","S","Major Figures: Hume","1.0","Arkonovich","M-W-F","02:10PM","03:00","VOLLUM","134"
"course","10075","PHYS","100","Y","General Physics I","1.0","Bonfim","M-W-F","10:00AM","10:50","VOLLUM","VLH"
"course","10181","PHYS","100","Y01","General Physics I","0.0","Bonfim","T","10:30AM","11:50","PHYSIC","122"
"course","10603","BIOL","101","FR7","Intro Biology Lect and Lab","0.0","Shampay","Th","01:10PM","05:00","BIOL","107"
"course","10182","PHYS","100","Y02","General Physics I","0.0","Bonfim","T","01:10PM","02:30","PHYSIC","122"
"course","10183","PHYS","100","Y03","General Physics I","0.0","Bonfim","W","01:10PM","02:30","PHYSIC","122"
"course","10184","PHYS","100","Y04","General Physics I","0.0","Bonfim","W","02:40PM","04:00","PHYSIC","122"
"course","10185","PHYS","100","Y05","General Physics I","0.0","Bonfim","Th","10:30AM","11:50","PHYSIC","122"
"course","10186","PHYS","100","Y06","General Physics I","0.0","Bonfim","Th","01:10PM","02:30","PHYSIC","122"
"course","10392","PHYS","100","Y07","General Physics I","0.0","Bonfim","Th","02:40PM","04:00","PHYSIC","122"
"course","10187","PHYS","100","YL1","General Physics I","0.0","Bonfim","M","01:10PM","04:00","PHYSIC","129"
"course","10188","PHYS","100","YL2","General Physics I","0.0","Bonfim","M","07:00PM","10:00","PHYSIC","129"
"course","10189","PHYS","100","YL3","General Physics I","0.0","Bonfim","T","01:10PM","04:00","PHYSIC","129"
"course","10190","PHYS","100","YL4","General Physics I","0.0","Bonfim","T","07:00PM","10:00","PHYSIC","129"
"course","10604","BIOL","101","FF3","Intro Biology Lect and Lab","0.0","Shampay","F","01:10PM","05:00","BIOL","103"
"course","10191","PHYS","100","YL5","General Physics I","0.0","Bonfim","W","01:10PM","04:00","PHYSIC","129"
"course","10192","PHYS","100","YL6","General Physics I","0.0","Bonfim","W","07:00PM","10:00","PHYSIC","129"
"course","10193","PHYS","100","YL7","General Physics I","0.0","Bonfim","Th","01:10PM","04:00","PHYSIC","129"
"course","10194","PHYS","100","YL8","General Physics I","0.0","Bonfim","Th","07:00PM","10:00","PHYSIC","129"
"course","20402","PHYS","101","S","Introduction to Physics","1.0","Reynolds","M-W-F","02:10PM","03:00","VOLLUM","VLH"
"course","20403","PHYS","101","S01","Introduction to Physics","0.0","Reynolds","W","03:10PM","04:00","PHYSIC","123"
"course","20404","PHYS","101","S02","Introduction to Physics","0.0","Reynolds","Th","02:10PM","03:00","PHYSIC","123"
"course","20405","PHYS","101","S03","Introduction to Physics","0.0","Reynolds","Th","03:10PM","04:00","PHYSIC","123"
"course","20406","PHYS","101","S04","Introduction to Physics","0.0","Reynolds","F","03:10PM","04:00","PHYSIC","123"
"course","20407","PHYS","101","SL1","Introduction to Physics","0.0","Reynolds","M","03:10PM","05:00","PHYSIC","134"
"course","10606","BIOL","101","FF7","Intro Biology Lect and Lab","0.0","Shampay","F","01:10PM","05:00","BIOL","107"
"course","20409","PHYS","101","SL2","Introduction to Physics","0.0","Reynolds","T","01:10PM","03:00","PHYSIC","134"
"course","20410","PHYS","101","SL3","Introduction to Physics","0.0","Reynolds","W","03:10PM","05:00","PHYSIC","134"
"course","20658","PHYS","101","SL7","Introduction to Physics","0.0","Staff","W","07:10PM","09:00","PHYSIC","134"
"course","20412","PHYS","101","SL4","Introduction to Physics","0.0","Reynolds","Th","09:00AM","10:50","PHYSIC","134"
"course","20413","PHYS","101","SL5","Introduction to Physics","0.0","Reynolds","Th","01:10PM","03:00","PHYSIC","134"
"course","20415","PHYS","101","SL6","Introduction to Physics","0.0","Reynolds","F","03:10PM","05:00","PHYSIC","134"
"course","10076","PHYS","200","Y","General Physics II","1.0","Griffiths","M-W-F","10:00AM","10:50","PHYSIC","123"
"course","10195","PHYS","200","YL1","General Physics II","0.0","Griffiths","T","01:10PM","04:00","PHYSIC","133"
"course","10196","PHYS","200","YL2","General Physics II","0.0","Griffiths","W","01:10PM","04:00","PHYSIC","133"
"course","10393","PHYS","200","YL3","General Physics II","0.0","Griffiths","Th","01:10PM","04:00","PHYSIC","133"
"course","20579","BIOL","102","S","Intro Biology Lect and Lab","1.0","Black","T-Th","09:00AM","10:20","VOLLUM","VLH"
"course","10399","PHYS","311","F","Classical Mechanics I","1.0","Reynolds","T-Th","09:00AM","10:20","PHYSIC","123"
"course","10401","PHYS","321","F","Electrodynamics I","1.0","James","M-W-F","12:00PM","12:50","PHYSIC","240A"
"course","20392","PHYS","322","S","Electrodynamics II","1.0","James","M-W-F","12:00PM","12:50","PHYSIC","123"
"course","10702","PHYS","323","F","Optics","1.0","Mitchell","M-W-F","10:00AM","10:50","PHYSIC","121"
"course","10402","PHYS","331","F","Advanced Laboratory I","0.5","Essick","M","03:10PM","04:00","PHYSIC","122"
"course","10404","PHYS","331","FL1","Advanced Laboratory I","0.0","Essick","W","01:10PM","04:00","PHYSIC",NA
"course","10405","PHYS","331","FL2","Advanced Laboratory I","0.0","Essick","Th","01:10PM","04:00","PHYSIC",NA
"course","20394","PHYS","332","S","Advanced Laboratory II","0.5","Mitchell","M","03:10PM","04:00","PHYSIC","122"
"course","20395","PHYS","332","SL1","Advanced Laboratory II","0.0","Mitchell","W","01:10PM","04:00","PHYSIC",NA
"course","20396","PHYS","332","SL2","Advanced Laboratory II","0.0","Mitchell","Th","01:10PM","04:00","PHYSIC",NA
"course","20583","BIOL","102","ST3","Intro Biology Lect and Lab","0.0","Black","T","01:10PM","05:00","BIOL","103"
"course","20397","PHYS","342","S","Quantum Mechanics I","1.0","Wheeler","T-Th","09:00AM","10:20","PHYSIC","123"
"course","10407","PHYS","351","F","Thermal Physics","1.0","Reynolds","M-W-F","11:00AM","11:50","PHYSIC","122"
"course","20398","PHYS","362","S","Solid State Physics","1.0","Essick","M-W-F","11:00AM","11:50","PHYSIC","240A"
"course","20399","PHYS","366","S","Elementary Particles","1.0","Griffiths","T-Th","10:30AM","11:50","PHYSIC","240A"
"course","10409","PHYS","367","F","Scientific Computation","1.0","Crandall","T-Th","07:10PM","08:30","PHYSIC","123"
"course","10411","PHYS","411","F","Classical Mechanics II","1.0","Wheeler","M-W-F","09:00AM","09:50","PHYSIC","122"
"course","20400","PHYS","442","S","Quantum Mechanics II","1.0","Wheeler","M-W-F","09:00AM","09:50","PHYSIC","121"
"course","10633","POL","211","F","Intro Political Analysis","1.0","Rejali","M-W-F","02:10PM","03:00","VOLLUM","VLH"
"course","20613","POL","214","S","Empirical Political Theory","1.0","Gronke","T-Th","02:40PM","04:00","VOLLUM","110"
"course","20612","POL","301","S","Classical PoliticalPhilosophy","1.0","Mandell","T-Th","01:10PM","02:30","ELIOT","123"
"course","20584","BIOL","102","ST7","Intro Biology Lect and Lab","0.0","Black","T","01:10PM","05:00","BIOL","107"
"course","10635","POL","303","F","Modern Political Philosophy","1.0","Steinberger","T-Th","02:40PM","04:00","ELIOT","405"
"course","20611","POL","310","S","Comparative Politics","1.0","Andreas","T-Th","10:30AM","11:50","ELIOT","123"
"course","10521","POL","311","F","Research Methods","1.0","Tudor","T-Th","02:40PM","04:00","ELIOT","126"
"course","10636","POL","335","F","Democratic Theory","1.0","Mandell","T-Th","01:10PM","02:30","ELIOT","123"
"course","10637","POL","340","F","Politics of Globalization","1.0","Andreas","T","06:30PM","09:30","ELIOT","123"
"course","10769","POL","345","F","Environmental Politics","1.0","Teske","M-W","03:10PM","04:30","ELIOT","216"
"course","20675","POL","351","S","Pol of Democratic Participatn","1.0","Teske","M","07:10PM","10:00","VOLLUM","134"
"course","20618","POL","356","S","States and Illegal Markets","1.0","Andreas","W","07:00PM","10:00","ELIOT","123"
"course","10634","POL","360","F","Approaches to Violence","1.0","Rejali","M-W","03:10PM","04:30","PSYCH","103"
"course","20622","POL","379","S","Pol of Border and US-Mexico","1.0","Andreas","T-Th","02:40PM","04:00","ELIOT",NA
"course","20586","BIOL","102","SW3","Intro Biology Lect and Lab","0.0","Black","W","01:10PM","05:00","BIOL","103"
"course","20609","POL","381","S","Con. Law and JudicialPolitics","1.0","Kapsch","M-W","03:10PM","04:30","VOLLUM","126"
"course","20614","POL","383","S","Systems of Justice","1.0","Kapsch","T-Th","02:40PM","04:00","ELIOT","123"
"course","10638","POL","385","F","International CriminalJustice","1.0","Rejali","T-Th","02:40PM","04:00","VOLLUM","118"
"course","20615","POL","390","S","Machiavelli","1.0","Rejali","T-Th","01:10PM","02:30","ELIOT","121"
"course","20616","POL","396","S","Political Philosophies ofWork","1.0","Rejali","M-W","03:10PM","04:30","ELIOT","405"
"course","10398","PSY","121","F","Intro to Psychology I","1.0","Reisberg","T-Th","10:30AM","11:50","PSYCH","105"
"course","10400","PSY","121","FL1","Intro to Psychology","0.0","Reisberg","T-Th","01:10PM","02:00","PSYCH","136"
"course","10403","PSY","121","FL2","Intro to Psychology","0.0","Reisberg","T-Th","02:10PM","03:00","PSYCH","136"
"course","10406","PSY","121","FL3","Intro to Psychology","0.0","Reisberg","W-F","01:10PM","02:00","PSYCH","136"
"course","10408","PSY","121","FL4","Intro to Psychology","0.0","Reisberg","W-F","02:10PM","03:00","PSYCH","136"
"course","10763","ANTH","211","F06","Introduction to Anthropology","1.0","Silverstein","T-Th","02:40PM","04:00","VOLLUM","120"
"course","20587","BIOL","102","SW7","Intro Biology Lect and Lab","0.0","Black","W","01:10PM","05:00","BIOL","107"
"course","20401","PSY","122","S","Intro to Psychology II","1.0","Neuringer","T-Th","10:30AM","11:50","PSYCH","105"
"course","20408","PSY","122","SL1","Intro to Psychology II","0.0","Neuringer","T-Th","01:10PM","02:00","PSYCH","136"
"course","20411","PSY","122","SL2","Intro to Psychology II","0.0","Neuringer","T-Th","02:10PM","03:00","PSYCH","136"
"course","20414","PSY","122","SL3","Intro to Psychology II","0.0","Neuringer","W-F","01:10PM","02:00","PSYCH","136"
"course","20416","PSY","122","SL4","Intro to Psychology II","0.0","Neuringer","W-F","02:10PM","03:00","PSYCH","136"
"course","10413","PSY","322","F","Social Psychology","1.0","Oleson","M-W-F","01:10PM","02:00","PSYCH","108"
"course","10753","PSY","324","F","Health Psychology","1.0","Herman","M-W-F","03:10PM","04:00","PSYCH","108"
"course","20662","PSY","326","S","Social Development","1.0","Bulkley","M-W-F","10:00AM","10:50","PSYCH","103"
"course","20663","PSY","327","S","Community Psychology","1.0","Herman","M-W-F","01:10PM","02:00","PSYCH","108"
"course","10414","PSY","333","F","Psychobiology","1.0","Dickinson","M-W-F","12:00PM","12:50","PSYCH","105"
"course","20588","BIOL","102","SR3","Intro Biology Lect and Lab","0.0","Black","Th","01:10PM","05:00","BIOL","103"
"course","20426","PSY","333","S","Psychobiology","1.0","Rhodes","T-Th","10:30AM","11:50","PSYCH","136"
"course","20428","PSY","336","S","Neuropsychology","1.0","Canseco-Gonzale","T-Th","09:00AM","10:20","PSYCH","108"
"course","20429","PSY","338","S","Psychopharmacology","1.0","Dickinson","M-W-F","12:00PM","12:50","PSYCH","105"
"course","20430","PSY","338","SL1","Psychopharmacology","0.0","Dickinson","W","06:40PM","07:30","PSYCH","108"
"course","20431","PSY","338","SL2","Psychopharmacology","0.0","Dickinson","W","07:40PM","08:30","PSYCH","108"
"course","10416","PSY","344","F","Thinking","1.0","Reisberg","M-W-F","11:00AM","11:50","PSYCH","108"
"course","20432","PSY","348","S","Research Design  and  DataAnalysi","1.0","Oleson","M-W-F","11:00AM","11:50","PSYCH","108"
"course","20433","PSY","348","SL1","Research Design  and  DataAnalysi","0.0","Oleson","M","03:10PM","04:00","PSYCH","136"
"course","20434","PSY","348","SL2","Research Design  and  DataAnalysi","0.0","Oleson","T","04:10PM","05:00","PSYCH","136"
"course","10754","PSY","351","F","Psychopathology","1.0","Herman","M-W-F","09:00AM","09:50","PSYCH","108"
"course","20589","BIOL","102","SR7","Intro Biology Lect and Lab","0.0","Black","Th","01:10PM","05:00","BIOL","107"
"course","10417","PSY","361","F","Human Development","1.0","Bulkley","T-Th","01:10PM","02:30","PSYCH","108"
"course","20435","PSY","366","S","Cognitive Processes","1.0","Reisberg","T-Th","01:10PM","02:30","PSYCH","108"
"course","20436","PSY","366","SL1","Cognitive Processes","0.0","Reisberg","M","10:00AM","10:50","PSYCH","136"
"course","20437","PSY","366","SL2","Cognitive Processes","0.0","Reisberg","M","12:00PM","12:50","PSYCH","108"
"course","20438","PSY","373","S","Learning","1.0","Neuringer","M-W-F","10:00AM","10:50","PSYCH","108"
"course","20425","PSY","383","S","Music Perception","1.0","Reisberg","M-W-F","02:10PM","03:00","PSYCH","108"
"course","10755","PSY","385","F","Cross-Cultural Psychology","1.0","Bulkley","M-W-F","02:10PM","03:00","PSYCH","108"
"course","10418","PSY","393","F","Psycholinguistics","1.0","Canseco-Gonzale","M-W-F","10:00AM","10:50","PSYCH","108"
"course","20440","PSY","396","S","Psych of Language Acquisition","1.0","Canseco-Gonzale","T-Th","02:40PM","04:00","PSYCH","108"
"course","10420","PSY","401","F","Junior Seminar","1.0","Rhodes","M","06:30PM","09:00","PSYCH","108"
"course","20590","BIOL","102","SF3","Intro Biology Lect and Lab","0.0","Black","F","01:10PM","05:00","BIOL","103"
"course","20441","PSY","433","S","Psychobiology Research","1.0","Dickinson","T-Th","10:30AM","11:50","PSYCH","108"
"course","20664","PSY","442","S","Clinical Psychology","1.0","Herman","M-W-F","09:00AM","09:50","PSYCH","108"
"course","10759","REL","152","F","Introduction to Judaism","1.0","McCalla","M-W-F","11:00AM","11:50","ELIOT","314"
"course","20521","REL","154","S","Intro to Religions of Asia","1.0","Brashier","M-W-F","10:00AM","10:50","PSYCH","105"
"course","10523","REL","155","F","Introduction to Islam","1.0","Feener","M-W-F","11:00AM","11:50","PSYCH","103"
"course","10524","REL","201","F","Theory  and  Method in RelStudies","1.0","Brashier","M-W-F","01:10PM","02:00","LIB","204"
"course","10785","REL","201","F01","Theory  and Methods in RelStudies","0.0","Brashier","M-W-F","10:00AM","10:50","VOLLUM","134"
"course","10786","REL","201","F02","Theory  and Methods in RelStudies","0.0","Brashier","M-W-F","01:10PM","02:00","VOLLUM","302"
"course","10787","REL","201","F03","Theory  and Methods in RelStudies","0.0","Brashier","M-W-F","02:10PM","03:00","VOLLUM","302"
"course","20522","REL","301","S","History of Religion","1.0","McCalla","T-Th","02:40PM","04:00","VOLLUM","120"
"course","20591","BIOL","102","SF7","Intro Biology Lect and Lab","0.0","Black","F","01:10PM","05:00","BIOL","107"
"course","10525","REL","313","F","Chinese Mahayana Texts","1.0","Brashier","T-Th","10:30AM","11:50","ELIOT","405"
"course","20523","REL","363","S","Missing Persons World ofIslam","1.0","Feener","M-W-F","11:00AM","11:50","VOLLUM","234"
"course","10760","REL","366","F","Romanticism and Religion","1.0","McCalla","M-W","06:10PM","07:30","ELIOT","405"
"course","10527","REL","384","F","Spcl Top Ancient Christianity","1.0","Foat","M-W-F","10:00AM","10:50","ELIOT","419"
"course","20666","REL","399","S","Junior Seminar","1.0","Foat","T-Th","01:10PM","02:30","PHYSIC","121"
"course","10197","RUSS","120","Y","First Year Russian","1.0",NA,NA,NA,NA,NA,"Lencek          M-T-W-Th-F12:00     VOLLUM  126"
"course","10799","RUSS","120","Y02","First Year Russian","1.0","Lencek","M-W-F","11:00AM","11:50","VOLLUM","120"
"course","10799","RUSS","120","Y02","First Year Russian","1.0","Lencek","T-Th","11:00AM","11:50","VOLLUM","234"
"course","10198","RUSS","220","Y","Second Year Russian","1.0",NA,NA,NA,NA,NA,"Bershtein       M-T-W-Th-F12:00     VOLLUM  309"
"course","10537","RUSS","266","F","Russian Short Fiction","1.0","Lencek","T-Th","01:10PM","02:30","VOLLUM","126"
"course","20593","BIOL","332","S","Vascular Plant Diversity","1.0","Raubeson","M-W-F","10:00AM","10:50","PHYSIC","240A"
"course","10536","RUSS","300","F","Advanced Russian","1.0","Bershtein","T-Th","10:30AM","11:50","ELIOT","123"
"course","20534","RUSS","355","S","20th Century Russian Poetry","1.0","Lencek","T-Th","01:10PM","02:30","VOLLUM","134"
"course","20530","RUSS","373","S","Mod Russ Lit:Chekov toPresent","1.0","Bershtein","T-Th","02:40PM","04:00","VOLLUM","126"
"course","10539","RUSS","379","F","The Myth of St. Petersburg","1.0","Bershtein","T-Th","02:40PM","04:00","PSYCH","103"
"course","20535","RUSS","404","S","Russ Lit: Gogol  and  Dostoevsky","1.0","Lencek","T-Th","09:00AM","10:20","VOLLUM","118"
"course","20532","RUSS","408","S","Russ Decadent/SymbolistCultur","1.0","Bershtein","M-W","03:10PM","04:30","VOLLUM","302"
"course","10541","RUSS","413","F","20th C Russian CriticalTheory","1.0","Lencek","T-Th","09:00AM","10:20","VOLLUM","126"
"course","10474","SOC","211","F","Introduction to Sociology","0.0","Tudor","M","02:10PM","03:00","PSYCH","105"
"course","10475","SOC","211","F01","Introduction to Sociology","0.0","Hrycak","W-F","10:00AM","10:50","VOLLUM","228"
"course","10476","SOC","211","F02","Introduction to Sociology","0.0","Hrycak","W-F","11:00AM","11:50","VOLLUM","228"
"course","20594","BIOL","332","SL1","Vascular Plant Diversity","0.0","Raubeson","T","01:10PM","05:00","BIOL","207"
"course","10477","SOC","211","F03","Introduction to Sociology","0.0","Schneiberg","W-F","12:00PM","12:50","VOLLUM","228"
"course","10478","SOC","211","F04","Introduction to Sociology","0.0","Schneiberg","W-F","01:10PM","02:00","VOLLUM","228"
"course","10479","SOC","211","F05","Introduction to Sociology","0.0","Tudor","W-F","02:10PM","03:00","VOLLUM","228"
"course","10480","SOC","211","F06","Introduction to Sociology","0.0","Tudor","W-F","03:10PM","04:00","VOLLUM","228"
"course","20684","SOC","244","S01","Race and Ethnicity","1.0","Schneiberg","T-Th","09:00AM","10:20","VOLLUM","302"
"course","20685","SOC","244","S02","Race and Ethnicity","1.0","Schneiberg","T-Th","10:30AM","11:50","ELIOT","419"
"course","20653","SOC","283","S01","Sociology of Religion","1.0","Tudor","M-W-F","01:10PM","02:00","ELIOT","126"
"course","20654","SOC","283","S02","Sociology of Religion","1.0","Tudor","M-W-F","03:10PM","04:00","ELIOT","126"
"course","10520","SOC","311","F","Research Methods","1.0","Tudor","T-Th","02:40PM","04:00","ELIOT","126"
"course","20646","SOC","321","S","American Capitalism","1.0","Schneiberg","T-Th","02:40PM","04:00","ELIOT","126"
"course","20595","BIOL","332","SL2","Vascular Plant Diversity","0.0","Raubeson","Th","01:10PM","05:00","BIOL","207"
"course","10522","SOC","363","F","Sociology of Culture","1.0","Hrycak","M-W","03:10PM","04:30","VOLLUM","302"
"course","10199","SPAN","110","Y01","First Year Spanish","1.0","Drumm","M-T-W-F","11:00AM","11:50","VOLLUM","110"
"course","10200","SPAN","110","Y02","First Year Spanish","1.0","Moret","M-T-W-F","12:00PM","12:50","VOLLUM","110"
"course","10201","SPAN","110","Y03","First Year Spanish","1.0","Schulz","M-T-W-F","12:00PM","12:50","VOLLUM","116"
"course","10202","SPAN","210","Y01","Second Year Spanish","1.0","Fischer","M-T-W-F","10:00AM","10:50","VOLLUM","110"
"course","10203","SPAN","210","Y02","Second Year Spanish","1.0","Fischer","M-T-W-F","12:00PM","12:50","PHYSIC","121"
"course","10378","SPAN","210","Y03","Second Year Spanish","1.0","Moret","M-T-W-F","01:10PM","02:00","VOLLUM","116"
"course","10491","SPAN","321","F01","Theory  and  Practice HispanicLit","1.0","Moret","M-W-F","10:00AM","10:50","ELIOT","416"
"course","10492","SPAN","321","F02","Theory  and  Practice HispanicLit","1.0","Schulz","M-W-F","11:00AM","11:50","ELIOT","121"
"course","20492","SPAN","322","S","Spanish Short Story","1.0","Alonso","M-W-F","10:00AM","10:50","VOLLUM","118"
"course","10610","BIOL","342","F","Animal Behav.  and  Behav.Ecology","1.0","Yezerinac","T-Th","09:00AM","10:20","PHYSIC","240A"
"course","10494","SPAN","375","F","Modern Peninsular Drama","1.0","Drumm","T-Th","02:40PM","04:00","PSYCH","108"
"course","20491","SPAN","395","S","Mod Spanish American Drama","1.0","Larisch","M-W-F","10:00AM","10:50","VOLLUM","228"
"course","20683","SPAN","413","S","Penin Lit: Dogma  and  Disbelief","1.0","Garcia-Bryce","T","07:10PM","10:00","VOLLUM","134"
"course","10493","SPAN","442","F01","Spl Tops Span Amer Lit:Borges","1.0","Fischer","M-W","03:10PM","04:30","LIB","203"
"course","10770","SPAN","442","F02","The City in Span Amer Lit","1.0","Schulz","T-Th","10:30AM","11:50","LIB","203"
"course","20490","SPAN","442","S","Lit Responses to Dictatorship","1.0","Fischer","M-W","03:10PM","04:30","ELIOT","419"
"course","10528","THEA","110","F","Introduction to Theatre","1.0","Worley","M-W","03:10PM","04:30","THEATR",NA
"course","10530","THEA","205","F01","Masks  and  Make-up Design","0.5","Carr","T-Th","02:40PM","04:00","THEATR",NA
"course","10531","THEA","205","F02","Design for the Theatre: Sets","0.5","Muller","M-W-F","01:10PM","02:00","THEATR",NA
"course","20525","THEA","206","S01","Costume History  and  Design","0.5","Carr","T-Th","02:40PM","04:00","THEATR",NA
"course","10611","BIOL","342","FL1","Animal Behav.  and  Behav.Ecology","0.0","Yezerinac","Th","01:10PM","05:00","BIOL","211"
"course","20526","THEA","206","S02","Design for Theatre: Lights","0.5","Muller","M-W-F","01:10PM","02:00","THEATR",NA
"course","10532","THEA","210","F","Acting Laboratory","0.5","Worley","T-Th","10:30AM","11:50","THEATR",NA
"course","10533","THEA","250","F","Plays and Playhouses","1.0","Clinton","T-Th","01:10PM","02:30","THEATR",NA
"course","20527","THEA","270","S","Intercultr ExperimentsTheatre","1.0","Worley","T-Th","01:10PM","02:30","THEATR",NA
"course","10534","THEA","275","F","Playwriting","1.0","Clinton","W","06:10PM","09:00","THEATR",NA
"course","20528","THEA","310","S","Techniques of Acting","1.0","Worley","T-Th","10:30AM","11:50","THEATR",NA
"course","10535","THEA","331","F","Directing I","1.0","Clinton","T-Th","04:10PM","05:30","THEATR",NA
"course","20529","THEA","334","S","Special Problems in Directing","1.0","Clinton","T-Th","04:10PM","05:30","THEATR",NA
"course","10744","HIST","556","F","Topics in FrenchEnlightenment","0.5","Kierstead","W","07:40PM","09:00","VOLLUM","234"
"course","10745","HUM","510","F","Greek Humanities","0.5","King","T","07:40PM","09:00","VOLLUM","302"
"course","10482","ANTH","311","F","General Linguistics","1.0","Haviland","T-Th","09:00AM","10:20","VOLLUM","116"
"course","10612","BIOL","342","FL2","Animal Behav.  and  Behav.Ecology","0.0","Yezerinac","F","01:10PM","05:00","BIOL","211"
"course","20649","LBST","579","S","ColonizingAfrica:Conrad and Congo","0.5","Lowe","W","05:40PM","07:00","ELIOT","317"
"course","20650","LIT","560","S","Don Quixote  and  Narr. Theory","0.5","Drumm","W","07:40PM","09:00","VOLLUM","309"
"course","10746","MATH","555","F","Ornamental Art","0.5","Wieting","W","05:40PM","07:00","VOLLUM","120"
"course","20651","THEA","570","S","Experiments Intercult Theatre","0.5","Worley","T","07:10PM","08:30","ELIOT","126"
"course","10613","BIOL","351","F","Developmental Biology","1.0","Black","T-Th","10:30AM","11:50","PHYSIC","240A"
"course","10614","BIOL","351","FL1","Developmental Biology","0.0","Black","T","01:10PM","05:00","BIOL","207"
"course","10615","BIOL","351","FL2","Developmental Biology","0.0","Black","W","01:10PM","05:00","BIOL","207"
"course","20597","BIOL","356","S","Genetics and Gene Regulation","1.0","Shampay","M-W-F","11:00AM","11:50","PSYCH","105"
"course","20599","BIOL","356","SL1","Genetics and Gene Regulation","0.0","Shampay","W","01:10PM","05:00","BIOL","21"
"course","20600","BIOL","356","SL2","Genetics and Gene Regulation","0.0","Shampay","F","01:10PM","05:00","BIOL","21"
"course","10771","BIOL","358","F","Microbiology","1.0","Mellies","M-W-F","10:00AM","10:50","PHYSIC","240A"
"course","10772","BIOL","358","FL1","Microbiology","0.0","Mellies","T","01:10PM","05:00","BIOL","217"
"course","10773","BIOL","358","FL2","Microbiology","0.0","Mellies","Th","01:10PM","05:00","BIOL","217"
"course","10485","ANTH","313","F","Language in Society","1.0","Haviland","T","06:10PM","09:00","ELIOT","419"
"course","20603","BIOL","358","S","Microbiology","1.0",NA,NA,NA,NA,NA,"Mellies         RESCHEDULED TO OTHER SEMESTER"
"course","20604","BIOL","358","SL1","Microbiology","0.0",NA,NA,NA,NA,NA,"Mellies         RESCHEDULED TO OTHER SEMESTER"
"course","20605","BIOL","358","SL2","Microbiology","0.0",NA,NA,NA,NA,NA,"Mellies         RESCHEDULED TO OTHER SEMESTER"
"course","10616","BIOL","361","F","Genetics and MolecularBiology","1.0","Russell","M-W-F","11:00AM","11:50","PSYCH","105"
"course","10617","BIOL","361","FL1","Genetics and MolecularBiology","0.0","Russell","T","01:30PM","05:00","BIOL","21"
"course","10618","BIOL","361","FL2","Genetics and MolecularBiology","0.0","Russell","W","01:30PM","05:00","BIOL","21"
"course","10619","BIOL","361","FL3","Genetics and MolecularBiology","0.0","Russell","Th","01:30PM","05:00","BIOL","21"
"course","20606","BIOL","366","S","Population Bio:Ecolgy and Evolutn","1.0","Kaplan","T-Th","09:00AM","10:20","PHYSIC","240A"
"course","20608","BIOL","366","SL1","Population Bio:Ecolgy and Evolutn","0.0","Kaplan","T","02:40PM","05:00","BIOL","211"
"course","20610","BIOL","366","SL2","Population Bio:Ecolgy and Evolutn","0.0","Kaplan","Th","01:30PM","04:00","BIOL","211"
"course","10768","ANTH","339","F","Ethnic  and  Nation France  and  NAfr","1.0","Silverstein","T-Th","06:10PM","07:30","VOLLUM","118"
"course","10410","BIOL","367","F","Scientific Computation","1.0","Crandall","T-Th","07:10PM","08:30","PHYSIC","123"
"course","20617","BIOL","372","S","Cellular Biology","1.0","McClellan","T-Th","10:30AM","11:50","PHYSIC","123"
"course","20620","BIOL","372","SL1","Cellular Biology","0.0","McClellan","W","01:10PM","05:00","BIOL","7"
"course","20621","BIOL","372","SL2","Cellular Biology","0.0","McClellan","Th","01:10PM","05:00","BIOL","7"
"course","10620","BIOL","381","F","Animal Physiology","1.0","Arch","T-Th","10:30AM","11:50","ELIOT","216"
"course","10622","BIOL","381","FL1","Animal Physiology","0.0","Arch","T","01:30PM","05:00","BIOL","7"
"course","10623","BIOL","381","FL2","Animal Physiology","0.0","Arch","Th","01:30PM","05:00","BIOL","7"
"course","10776","BIOL","388","F","Evolutionary Biology","1.0","Raubeson","M-W-F","09:00AM","09:50","PHYSIC","240A"
"course","10778","BIOL","388","FL1","Evolutionary Biology","0.0","Raubeson","W","01:10PM","05:00","PHYSIC","134"
"course","10779","BIOL","388","FL2","Evolutionary Biology","0.0","Raubeson","F","01:10PM","05:00","PHYSIC","134"
